ACCESSNO,ACQVALUE,APPNOTES,APPRAISOR,CAPTION,CAT,CATBY,CATDATE,CATTYPE,CLASSES,COLLDATE,COLLECTION,COLLECTOR,CONDDATE,CONDEXAM,CONDITION,CONDNOTES,CREATOR,CREATOR2,CREATOR3,CREDIT,CURVALMAX,CURVALUE,DATASET,DATE,DESCRIP,DIMTYPE,DISPVALUE,EARLYDATE,EVENT,EXHIBITNO,EXHLABEL1,EXHLABEL2,EXHLABEL3,EXHLABEL4,EXHSTART,FLAGDATE,FLAGNOTES,FLAGREASON,GPARENT,HOMELOC,IMAGEFILE,IMAGENO,INSCOMP,INSDATE,INSPHONE,INSPREMIUM,INSREP,INSVALUE,INVNBY,INVNDATE,LATEDATE,LEGAL,LOANCOND,LOANDUE,LOANINNO,LOANNO,LOANRENEW,LOCFIELD1,LOCFIELD2,LOCFIELD3,LOCFIELD4,LOCFIELD5,LOCFIELD6,MAINTCYCLE,MAINTDATE,MAINTNOTE,MATERIAL,MEDIUM,NOTES,OBJECTID,OBJNAME,OBJNAME2,OBJNAME3,OLDNO,ORIGIN,OTHERNAME,OTHERNO,OUTDATE,PARENT,PEOPLE,POLICYNO,PROVENANCE,PUBNOTES,RECAS,RECDATE,RECFROM,RELATION,RELNOTES,RENEWUNTIL,ROLE,ROLE2,ROLE3,SITE,SITENO,STATUS,STATUSBY,STATUSDATE,STERMS,SUBJECTS,TEMPAUTHOR,TEMPBY,TEMPDATE,TEMPLOC,TEMPNOTES,TEMPREASON,TEMPUNTIL,TITLE,TLOCFIELD1,TLOCFIELD2,TLOCFIELD3,TLOCFIELD4,TLOCFIELD5,TLOCFIELD6,UDF1,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF2,UDF20,UDF21,UDF22,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UPDATED,UPDATEDBY,VALUEDATE,WEBINCLUDE,ACCESSORY,AGE,ASSEMZONE,BAGNO,BOXNO,CHEMCOMP,CIRCUM,CIRCUMFT,CIRCUMIN,COUNT,CRYSTAL,CULTURE,DATINGMETH,DATUM,DEPTH,DEPTHFT,DEPTHIN,DIAMETER,DIAMETERFT,DIAMETERIN,DIMNOTES,ELEMENTS,EPOCH,ERA,EXCAVADATE,EXCAVATEBY,FAMILY,FEATURE,FORMATION,FOSSILS,FOUND,FRACTURE,FRAME,FRAMESIZE,GENUS,GRAINSIZE,HABITAT,HARDNESS,HEIGHT,HEIGHTFT,HEIGHTIN,IDBY,IDDATE,IMAGESIZE,INSCRLANG,INSCRPOS,INSCRTECH,INSCRTEXT,INSCRTRANS,INSCRTYPE,KINGDOM,LENGTH,LENGTHFT,LENGTHIN,LEVEL,LITHOFACIE,LUSTER,MADE,MEMBER,MMARK,NHCLASS,NHORDER,OCCURRENCE,OWNED,PERIOD,PHYLUM,PREPARATOR,PREPDATE,PRESERVE,PRESSURE,REPATBY,REPATCLAIM,REPATDATE,REPATDISP,REPATHAND,REPATNOTES,REPATNOTIC,REPATTYPE,ROCKCLASS,ROCKCOLOR,ROCKORIGIN,ROCKTYPE,SCHOOL,SEX,SIGNEDNAME,SIGNLOC,SPECGRAV,SPECIES,SPROCESS,STAGE,STRATUM,STREAK,SUBFAMILY,SUBSPECIES,TECHNIQUE,TEMPERATUR,TEXTURE,UNIT,USED,VARIETIES,WEIGHT,WEIGHTIN,WEIGHTLB,WIDTH,WIDTHFT,WIDTHIN,XCORD,YCORD,ZCORD
3,0.00,,,,O,Work Duty,05/10/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/1000,Sherd,,,A31,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.1 to IC.4 Taken from scrap. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/10/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/10/2016,"Taylor, Marla",/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Beaver tooth.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Faunal Material,,July 2013 PastPerfect Conversion,3/703,Beaver Tooth,,,42,United States | ME | Hancock | Blue Hill,,,/ /,"Tooth, Modified",,,"Section number - 6E Trench Number - ID.1 Locality - Bluehill Falls, Me. Situation - In top of shell.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,4,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Polished antler with a slight concave curve. Original catalogue card: Awl made of rib.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,10,20,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/704,Perforator,,,135,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.4 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In shell below plow line,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,IC4/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Longbone shaft beveled at proximal end and pointed a distal end, but partially broken. Original catalogue card: Broken bone awl.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/705,Perforator,,,252,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.3 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In humus,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,26,,,,,,,IC3/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Longbone dagger, triangular in cross section and pointed distal end. Original catalogue card: Bone pike head.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,10,20,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/706,Blade,,,252,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.3 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In humus,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,26,,,,,,,IC3/6E (stake),,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Longbone shaft perferator with a beveled proximal end and a pointed distal end. Original catalogue card: Broken bone awl.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/709,Perforator,,,378,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.1 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,68cm below top of heap at IC1/5E,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,IC1/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Metapodial dagger, gouge shaped with drilled hole at proximal end and pointed distal end. Original catalogue card: Pointed bone gouge.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,10,20,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/710,Blade,,,438,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.1 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In black pebbles below shells,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,22,,,,,,,IC1/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Proximal end of solid bone harpoon, perforated but split along that edge. Original catalogue card: Fragment of harpoon showing drilled line hole (?)",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/711,"Point, Harpoon",,,469,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.1 Excav Date - 00/00/36 Locality - Bluehill Falls, Me.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Black humus and pebbles at west end IC1/6E,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,22,,,,,,,IC1/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/02/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/712,Sherd,,,88,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - ID.1 Locality - Bluehill Falls, Me. Situation - S.W. corner lower part of shell.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/02/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/02/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,14,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Decorated pot sherd.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/713,Sherd,,,127,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.4 On surface at bottom of shell. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,Entered,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,14,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherd.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/714,Sherd,,,128,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.4 In shells beneath plow line. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherds.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/715,Sherd,,,141,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.4 In shells below plow line. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Pot sherd.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,,,,,,,,/ /,,Ceramic,,July 2013 PastPerfect Conversion,3/716,Sherd,,,A6,United States | ME | Hancock | Blue Hill,,,/ /,Ceramic,,,"Section number - 6E Trench Number - IC.3 Taken from scrap. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Medipodial shaft perforator with a beveled distal end. Original Accession Card: Broken pointed bone gouge,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Faunal Material,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/717,Perforator,,,470,United States | ME | Hancock | Blue Hill,,,/ /,"Bone, Modified","Byers, Douglas",,"Section number - 6E Trench Number - IC.1 Excav Date - 00/00/36 Black humus below shell. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Black humus below shells,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,24,,,,,,,UC1/6E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,One ulu fashioned from a large flake. Original Accession Card: Scraper made from large flake.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/721,Ulu,,,50,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped","Byers, Douglas",,"Section number - 7E Trench Number - ID.1 Excav Date - 00/00/36 In shells. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Large plummet with a pointed base which is split in half lengthwise. Original Accession Card: Broken plummet.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,56,22,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/722,Plummet,,,70,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Ground","Byers, Douglas",,"Section number - 7E Trench Number - IC.4 Excav Date - 00/00/36 Just below sod. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,Just below sod,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,1,,,,,,,IC4/7E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Long, narrow, rhyolite lancolate point with excurvate edges and a straight base. Original Accession Card: Felsite arrowhead.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/723,Biface,,,105,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped","Byers, Douglas",,"Section number - 7E Trench Number - IC.4 Excav Date - 00/00/36 In shells. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In shell.,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,IC4/7E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,"Quartz scraper with minimal retouching, but utilization on three sides.",2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,,,,,,,/ /,,Stone,,"Douglas Byers (Principal Investigator, 00/00/36) July 2013 PastPerfect Conversion",3/724,Biface,,,108,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped","Byers, Douglas",,"Section number - 7E Trench Number - IC.4 Excav Date - 00/00/36 In shell. Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,Late Archaic Moorehead Phase,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,"Byers, Douglas",,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,In shell.,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,13,,,,,,,IC4/7E,,,0,0,0,0,0,0,0.00,0.00,0.00
3,0.00,,,,O,Work Duty,05/03/2016,Archaeology,,/ /,,,/ /,,,,,,,,0.00,0.00,,,Unfinished arrowhead. Maybe a thick knife. Lower edge sharp enough to cut.,2,,0,,0,,,,,/ /,/ / : : AM,,,12: Archaeology,RSPM,,0,,/ /,,,,0.00,,/ /,0,,,/ /,,0,/ /,NBS,11,16,,,,,/ /,,Stone,,July 2013 PastPerfect Conversion,3/725,Preform,,,146,United States | ME | Hancock | Blue Hill,,,/ /,"Stone, Chipped",,,"Provenience Description - 4.6cm In shell above plowline (possibly strata 13) Section number - 7E Trench Number - IC.3 Locality-Bluehill Falls, ME.",,Expedition,,,,,/ /,,,,Nevin Shellheap,42.001,,Work Duty,05/03/2016,,,,,/ /,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,/ /,/ /,,/ /,,,,,,,,,,05/03/2016,Work duty,/ /,.F.,,,,,,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,/ /,,,,,,,,,,,,,,0,0,0,,/ /,,,,,,,,,0,0,0,,,,,,,,,,,,,,/ /,,,,,/ /,,,,/ /,,,,,,,,,,,,,,3,,,,,,,,,,0,0,0,0,0,0,0.00,0.00,0.00
